ts,foot,|v|_mean,|a|_mean,vz_mean,az_mean,|v|_std,|a|_std,vz_std,az_std,|v|_min,|a|_min,vz_min,az_min,|v|_max,|a|_max,vz_max,az_max,label_pass
1.3543233546218296e+16,left,5158435.377049181,42827008.45081967,-2678.1147540983607,-44.85245901639344,3036368.058917833,18542836.18732704,4248.703172484481,1846.230610095895,652724,8821186,-9360,-2863,9366514,82007559,3410,4814,yes
1.3544943768418064e+16,right,2640485.5454545454,17883870.950413223,100.1818181818182,-251.7024793388429,1345721.38928121,6283672.325109252,3874.25728796286,2670.281269968353,401371,4109569,-4598,-4877,4694865,34282138,9881,4027,yes
1.3547710917899906e+16,left,5457710.2049180325,43843425.73770492,-2577.434426229508,127.72131147540983,3215490.038382549,22281757.00804648,3532.3074845044325,1945.683619743228,340082,2647121,-8998,-2216,10873463,89056752,1965,8010,yes
1.3551497363625782e+16,right,5000024.595238095,42753522.26190476,-1382.2460317460318,762.1825396825396,2950614.207395631,25207056.943205863,3787.034626060887,2905.304484974458,1322778,4566055,-7826,-5728,10369002,113814496,4984,6737,yes
1.3555375561814258e+16,right,4584945.253012048,34158741.10843374,-2629.951807228916,-416.7951807228916,2076181.222742903,14293399.219672035,2048.3441849670085,862.7660672544786,1888175,2209563,-6979,-4728,9544102,54829623,-569,542,no
1.3555472430247168e+16,right,3980541.966386554,22476696.38655462,136.2016806722689,1186.0504201680671,2191703.7223679493,7475128.2915256,5456.516135031725,4754.723102042566,246850,10462834,-9124,-9960,7013027,41567040,8597,9296,no
1.355547258517305e+16,right,4309781.016,23961916.536,-926.984,801.0,2156347.961461319,7467316.966491717,3244.703271845144,1508.7360390352817,559640,9751735,-9787,-2384,7732160,38989297,6046,6279,no
1.3555472622268732e+16,right,6054983.758333334,42712148.375,979.9416666666668,363.3416666666666,3813018.892207013,15747273.286892531,1636.034210444604,1491.1067543509917,1358736,21055528,-3128,-3072,11792783,71215373,3724,2761,yes
1.3555473165110928e+16,right,4495709.730769231,22715619.44615385,-411.6615384615384,-261.53846153846155,2168217.6696463786,8536661.476493822,4548.619718323362,3589.5834077431464,543867,3274524,-8570,-8791,7951116,35423744,6781,7843,no
1.3555473611738932e+16,left,5627320.038461538,27389182.06153846,-1061.8538461538462,-551.723076923077,2404580.186561782,12389774.968715351,2384.006158983312,1801.693966112265,1808985,5520594,-7316,-4127,9199251,50967753,2353,1969,no
1.3555473875196226e+16,left,4637551.496,22110012.368,-1740.696,-681.152,2202899.828788821,8712815.636877565,3541.686736443072,2750.9836101808883,388761,4057509,-8996,-5871,7714297,36328849,3223,8826,no
1.3555474106330614e+16,left,3805529.814516129,20634310.19354839,360.5564516129032,487.8467741935484,2180310.4703548155,8305920.02572372,2636.004442248065,3279.8660815521635,334204,4000061,-5534,-9777,7631697,37127345,6198,7682,no
1.3555474145551442e+16,left,4599938.88,17767893.504,-959.912,-1315.696,1715482.6593720836,6648781.745708283,2637.4465933012043,2065.970580404468,896068,7313634,-9001,-6912,7144996,29192593,2718,2950,no
1.3566349865443722e+16,right,3497532.314516129,24561345.870967746,-761.6693548387096,-575.8145161290323,2381679.1845188104,9270182.369444003,4344.941274448117,1145.091208544162,599982,6908649,-9766,-5389,8341152,45860307,8170,1408,yes
1.3567130388782454e+16,right,1672961.2076923077,13801245.015384614,371.5384615384616,755.9461538461538,920337.1368803622,7665124.101816806,2523.388819458499,2444.506054357668,313630,3962655,-6513,-3348,3153587,36314717,4482,6431,yes
1.356905884136661e+16,right,3451062.8085106383,29590807.59574468,-894.2021276595744,1186.2340425531916,1553301.3138613943,19460481.708708752,3522.087032745213,2457.1152524840863,324929,1829932,-7066,-1019,7446792,74993150,9069,9198,yes
1.3572765462952542e+16,right,3661369.576086957,17298288.88043478,562.9239130434783,1709.5869565217392,2013109.935290556,4567686.972635503,4593.009370996237,2449.879338370617,674275,4779852,-9125,-1565,6081272,26377804,5047,5779,no
1.3572767888146788e+16,left,231092.65853658537,1536347.6829268292,-6546.280487804878,-276.2317073170732,112771.31986219814,977185.0524242476,2756.17640530236,1799.863680014838,109783,306138,-9266,-5826,559188,4039809,-731,4962,no
1.3572836266595916e+16,left,1897964.024590164,11075171.221311476,-427.172131147541,246.9918032786885,786517.9309295772,4995301.619603289,2062.9190731479034,1912.416002567017,357239,4913640,-6005,-3080,3157715,26503281,2113,5432,no
1.3572836941315526e+16,right,3352212.859504132,21430409.2892562,946.1322314049588,274.8099173553719,1772171.829242471,6934470.441219555,5555.645428964051,5856.112933385719,113965,11244609,-8708,-9950,5885725,38488690,8225,8273,no
1.3572837110228706e+16,left,1124648.1475409835,5887701.991803279,1882.008196721312,2903.7704918032787,823151.3859195047,4085561.933316736,1781.9353973314624,2676.395225193043,152797,765322,-1659,-162,2361883,14644444,8341,9918,no
1.3572837575989374e+16,right,5480594.05882353,41493088.02521008,2238.8487394957983,489.5546218487395,2223947.796678001,25368267.40692801,2893.101232179446,3174.8167268536645,1941865,6640935,-2073,-9893,9502689,101939613,8320,8232,yes
1.357283763948959e+16,right,496033.2113821138,4010594.528455285,1006.4959349593496,2967.0,256267.55422803824,2672413.467734277,6841.996921585345,5108.662745687988,73122,596650,-9996,-9896,1058937,11745825,9231,9576,no
1.357283798939426e+16,left,1448126.6721311477,5906558.368852459,2541.2049180327867,2512.8688524590166,1015400.7943161614,4266476.75903547,2773.98856242026,2504.2423573430488,117310,1211165,-3239,-784,2848056,15166531,9116,8523,no
1.3572837995558876e+16,left,399371.9338842975,8451390.909090908,1152.7107438016528,893.5289256198347,350686.4869908909,9366834.947943049,4445.063588667801,3181.8484907214447,39507,434474,-9710,-5727,2292384,34701964,8672,8966,no
1.3572838026967998e+16,left,2418730.9669421487,7962102.900826447,724.1818181818181,-1.743801652892562,1105350.7770923818,5863411.01741126,1711.4200633781682,3972.934995124145,438936,1949696,-3255,-9995,3867482,23019015,5756,9264,no
1.3572838287827218e+16,right,1486089.7950819673,4663417.2049180325,-1302.827868852459,-3011.762295081968,442008.3477490558,1686025.749953069,2013.956382091969,2410.2881520862293,616578,648531,-5028,-9999,2095863,7421328,1869,314,no
1.3572838796317958e+16,right,1227255.8412698412,12135122.388888888,1045.3015873015872,-138.4920634920635,836281.0878927483,6430348.810526643,4589.372133562221,3102.2179156107823,313698,3255202,-5032,-5630,3233440,25536328,9449,8684,no
1.3572839124711588e+16,left,3822026.516393442,18810895.22131148,-1699.8934426229507,-813.1803278688525,2700823.344851231,11325371.474985572,2031.234468959832,2519.500180054719,576550,4023179,-9084,-9731,7709243,41431369,836,2832,no
1.357283975109889e+16,right,1580166.18852459,8872206.073770491,832.844262295082,-264.26229508196724,1275599.2991256788,6579074.67372605,3132.837509326463,4601.822331816811,159175,1246566,-2939,-9914,3671937,26524040,8711,9855,no
1.3572840249555048e+16,right,1528379.283464567,6912659.692913386,-2549.6614173228345,-850.9685039370079,1129500.1927150905,3548340.8787220954,3052.6273882925066,838.6502282533114,162752,1631602,-9032,-2653,3166718,11666208,806,2434,no
1.357284025589833e+16,left,3719702.909090909,17717153.008264463,-2057.900826446281,296.53719008264466,2113823.286243223,13394866.537581025,3632.87860932383,2744.04368600223,485934,2212527,-9910,-6853,6227185,51805099,942,6577,no
1.357285431364552e+16,right,1524637.4603174604,4081295.396825397,-2658.031746031746,-3163.3015873015875,1049958.1379598076,1600276.5516658768,2641.7339245291514,1754.6721193111157,167611,1128492,-6237,-9396,2894076,7732975,403,-868,no
1.3575394008770754e+16,right,3934930.8870967743,32124373.137096774,1996.854838709677,393.0483870967742,2364634.189991426,15061767.370585274,3311.523800487611,1501.7122252268414,742928,5922641,-2260,-1732,8859658,58309650,9620,5634,yes
1.3591940857501694e+16,right,2156121.0081967213,11776245.5,2517.4918032786886,531.155737704918,787301.1141508156,4802819.819081915,7564.61254544753,5518.233910223634,881055,3640472,-9471,-8131,3367693,22364300,9999,8985,yes
1.3594746966928262e+16,right,3744835.7,32148343.46,-621.26,-52.08,462704.242225991,3827855.41933129,628.9663957150457,443.8891128308915,3082068,25418806,-1597,-715,4604433,38936861,234,513,yes
1.3598784602110618e+16,left,4211510.147540984,34538625.31147541,-2450.5,-313.59016393442624,2770561.878135868,16916826.904364873,3240.2028791955463,1511.387025131936,863327,4093834,-9823,-4977,10337164,75545061,2028,1675,yes
1.3602569540525036e+16,right,4729198.18852459,29306476.1147541,-479.844262295082,422.75409836065575,2619291.4457303504,16401565.75790056,2283.807188242033,1241.1798260204905,946732,5430340,-7976,-3126,8728916,74735566,1660,5352,yes
1.3656551696987254e+16,left,4235697.696,28740852.472,577.712,-322.048,2593275.908905363,12257649.04459028,2683.262782196813,2395.2637636964782,196428,8580213,-3493,-6598,8029862,67530764,9141,2330,yes
1.3664321367573494e+16,right,3492503.176923077,33158928.75384616,1538.284615384615,424.5769230769231,2069616.9294336,11734041.83559526,3727.8359419157646,1430.7481041216947,581791,9304784,-9931,-2638,6681987,68260737,9904,4126,yes
1.3676946633668374e+16,right,3378655.074074074,10947721.462962965,-806.074074074074,-1017.6481481481482,582882.3164346801,1148622.7874696364,298.69217143646125,55.53484624494188,2923156,6383639,-1084,-1346,4837252,11357014,-214,-908,yes
1.368004770150414e+16,right,5049044.663043479,32321802.967391305,-2899.967391304348,-982.195652173913,2958685.932238107,10173708.985124854,3680.9648444040017,1029.5259256712482,760586,8799320,-9998,-6204,9419495,49500220,719,195,yes
1.368328505311545e+16,left,3954298.170731708,30151009.24390244,-2011.837398373984,-142.0731707317073,2772674.8658111766,11253908.78939893,1534.2819668078826,565.7360238667145,361413,9064175,-8394,-1387,9284046,48936497,-367,783,yes
1.3685831699223956e+16,left,6328291.495575221,48211437.7079646,-1557.6106194690265,-497.9734513274336,2079244.2816191053,16112031.2204261,1562.557041436684,828.6785786955487,2846003,29008375,-4180,-2526,10289827,103158790,645,958,yes
1.3694007697306414e+16,left,5648470.368852459,41567689.30327869,-2359.622950819672,-708.7950819672132,3403481.598150864,25085820.19076045,4402.772078175461,3128.636613100843,608615,8726627,-9754,-9932,11015324,94034797,4017,2794,yes
1.3699250977632836e+16,right,1267742.7538461538,10787121.03076923,-4781.046153846154,-407.24615384615385,1270960.7975090763,2817910.181188118,3486.346787069745,524.1037597284896,168481,4225809,-9057,-2012,3336320,15352888,-234,620,no
1.3699278120362348e+16,right,3374336.881188119,29962636.158415843,975.178217821782,238.83168316831683,3461970.50496949,21551170.15879396,2720.7948632561024,1230.613189180962,233857,1065144,-4257,-2766,10759999,79700805,9316,5817,no
1.3699315767250876e+16,left,1294850.512,6146015.4,-1827.768,-1236.944,1106920.2102001489,4578570.36625023,3539.9462774673348,5236.301162055323,54621,856436,-9837,-9937,2942146,19041372,7195,9512,no
1.3699316106250618e+16,left,5190024.307692308,23658896.97692308,-737.8307692307692,479.7769230769231,2281241.3934471672,9904513.349061172,967.8905628641982,1659.0761661372642,1862568,2342065,-2620,-3251,9168140,40587429,541,4860,no
1.369931625177887e+16,left,931233.3951612904,5727465.814516129,-414.7258064516129,208.08870967741936,800961.7279232319,3539906.387735472,3060.039269471999,2118.74280491225,145345,968959,-9418,-5779,2755920,14731589,7351,9629,no
1.3699316360469794e+16,right,3195817.620155039,18894774.5503876,-555.3798449612403,386.4651162790698,1647505.9028260775,6264851.294312785,2490.9572839629545,2106.0456022725966,650738,4769933,-5961,-2982,5598080,34420382,4408,8805,no
1.369931682064919e+16,right,1851179.869230769,6665842.838461539,3345.0,-387.4153846153846,1290979.2077133872,5517163.308651736,3041.402838297847,2754.056491695732,137222,452948,-606,-9544,3594828,19318461,9664,8946,no
1.3699316917322898e+16,right,1956492.5853658533,6179972.593495935,69.73983739837398,-594.9268292682926,1195943.0450243154,5028504.202821873,1363.490793835948,3795.705412248081,248582,1339889,-2654,-9790,3282652,20058130,3127,6870,no
1.3699317343475614e+16,left,1951197.814516129,8184832.588709678,-796.9354838709677,-1820.5564516129032,1079189.4529534832,4301470.170481253,1682.4696459743243,2893.513770466064,114558,616507,-4024,-9575,3484239,16412499,3606,1539,no
1.3699317622549082e+16,left,2820781.7,14827688.330769232,-1055.1846153846154,-373.0615384615385,1414397.477427442,7014835.29154695,2125.793086055818,1006.6018646978152,442727,3603964,-8848,-3038,5069002,34225532,1503,1861,no
1.3699317928304486e+16,right,2023804.758064516,16515184.379032258,-834.8306451612904,-1010.9435483870968,1159243.869291814,12298311.83334476,1634.2541757398567,1797.6419708395474,398870,1394621,-4879,-8526,5845614,50315115,5159,1921,no
1.369931795906625e+16,left,2628200.685483871,23419067.20967742,1152.8870967741937,1072.1612903225807,2217119.1660476723,12834018.091781732,2345.95431795804,786.1288335124354,191687,4164666,-7993,-573,7102277,49479744,4754,2936,no
1.3699318255424736e+16,right,2628006.319327731,15868128.48739496,-1865.8319327731087,255.9243697478992,1874444.64367415,10127964.810501443,4221.827783782849,3093.2142247174384,232330,5947046,-9888,-4972,6044892,50702915,4313,5694,no
1.3699319332791896e+16,left,3727964.608,11808263.896,-453.76,-1412.168,1227814.498624151,6076929.266515577,1733.8945181296351,3911.831296530581,683466,2682997,-5803,-9833,5274376,23572149,1598,2825,no
1.37065828806003e+16,left,5328654.638461539,29079327.83076923,-1404.2307692307693,-262.15384615384613,2664230.90525264,13243758.190859396,2700.085165290367,2074.2989418545462,968326,8911559,-5956,-3357,9978078,51498651,3685,5321,yes
1.3708535994538378e+16,right,1710951.962962963,14653986.0,-1721.8148148148148,200.6296296296296,293742.4934676212,2584280.421440412,1006.5938007816655,462.3199148897911,998562,10319749,-4352,-620,2082919,19444977,-815,578,yes
1.3713454031757318e+16,right,2377492.472972973,21182356.06756757,-3294.0135135135133,-1461.608108108108,1605011.0422095745,10905704.791707257,3704.726645835402,2292.693204942203,720654,3414526,-9601,-9240,5418295,39873683,506,775,yes
1.371422979713267e+16,right,1486002.4628099173,11874481.504132232,2694.380165289256,672.5041322314049,1000868.8870862576,6396955.388289789,3402.8355535156225,3387.2612169813706,193624,1560938,-3591,-9845,3051016,24128388,9399,8105,yes
1.371562462655915e+16,left,3526265.418032787,28308638.786885247,-1997.38524590164,-881.4016393442623,2062415.4031981225,14913558.092968712,3527.740117690408,2476.0902120437995,766136,3769800,-9973,-7032,7467054,61608364,2313,7363,yes
1.372390137645839e+16,left,5437556.25,25773243.61956522,721.3478260869565,1457.9782608695652,3107786.5435984526,8163507.842071796,2925.2548059759392,1631.441417404657,685546,5275594,-7714,-913,9206430,35235082,3742,6763,yes
1.3730527004500406e+16,left,3288902.24390244,18078938.93495935,-618.040650406504,-77.0569105691057,1101304.6614971564,9123993.895519156,3021.983830007336,2951.1718686606487,1427636,4275779,-7610,-5905,5363157,42526102,3741,9297,yes
1.3731423921726634e+16,right,1890245.9923076923,15258741.392307691,-648.2076923076924,-470.4307692307692,1007169.5285017752,4119455.875922743,3464.944758771158,2126.435573232335,269799,8355206,-8077,-4952,3994802,27671039,4336,4297,yes
1.3733298907571616e+16,right,3109879.098360656,22610461.827868853,-1385.4016393442623,175.63934426229508,2493188.3644979424,13453577.037639176,2461.5607481213024,1352.6603787564038,262654,1214840,-7362,-1797,7715735,49988464,3119,4640,yes
1.3792072601557148e+16,right,3254827.6129032257,25737431.97580645,282.26612903225805,300.1774193548387,2283110.217227424,10177634.288096849,2339.336856589817,1398.6815339122438,289504,5422748,-9798,-1803,7867201,43193933,2223,7896,yes
1.3794845988320656e+16,right,3789686.040322581,27352356.37903225,-440.8709677419355,303.5806451612903,2718450.6122737187,10682889.09676775,3630.2781007667127,1648.790096422637,301207,7889421,-9962,-2587,9298334,47437165,4088,3760,yes
1.3797530751741556e+16,right,1424164.1025641025,8941955.076923076,2170.5128205128203,-326.28205128205127,469120.6865795105,8872496.551279036,1958.0918057047656,1262.0091948267495,463737,1363518,240,-5546,1769584,40156190,8335,558,yes
1.379930094625536e+16,left,5072090.0792079205,17284462.21782178,186.3465346534653,-760.6237623762377,1582886.7021147322,4055898.5635940544,1285.18637897889,1437.018106020137,1787695,6964260,-1150,-4815,6982046,23787035,3243,1978,no
